method,value,seed,n_slots,mean,p95,p99,csr,completion,load_cv,gini
pso-w:0.05,12,86,200,29.84328824863501,73.92626089897304,86.35147284193822,0.10136765888978279,0.9533386967015286,0.3625002379234044,0.19491584704428577
pso-w:0.05,12,87,200,30.53050139160368,76.66256406546208,92.24698667200379,0.10285958173282117,0.9389671361502347,0.3921945569333267,0.21129159786006746
pso-w:0.05,12,88,200,31.18145125785444,77.22964859622006,90.13318528569448,0.10476966979209132,0.9421116999592336,0.509973356769957,0.2766358975186529
pso-w:0.05,12,89,200,27.45872863639125,70.35360229590793,84.93992651326988,0.09236081139404402,0.9568407423392318,0.3989759630387203,0.2108263393789861
pso-w:0.05,12,90,200,28.558684246279512,73.82693463877557,87.44465512043692,0.09795081967213115,0.9483606557377049,0.3233047126385819,0.15932034941662865
pso-w:0.05,12,91,200,26.991363625275724,71.71564516008485,84.74825441628154,0.0911072362685266,0.952920662598082,0.4231646355411872,0.2339315465892724
pso-w:0.05,12,92,200,35.156646375386735,82.3516545884621,99.18906183787846,0.12612244897959185,0.9163265306122449,0.4818140027980998,0.2676892581665372
pso-w:0.05,12,93,200,28.2421650988568,73.75332069832433,88.37515395502297,0.09601969634796881,0.9507591300779648,0.4168543629553829,0.2242942806066187
pso-w:0.05,12,94,200,30.169825829937746,74.87331761075413,89.46157510484782,0.10464135021097046,0.9468354430379747,0.38065095158234236,0.21127274900764892
pso-w:0.05,12,95,200,29.116472523690714,74.21045124905406,87.14905377687707,0.09525807805287453,0.9500629458665547,0.3049574581805592,0.16325698788947185
pso-w:0.05,12,96,200,28.058063797547415,71.53297201936948,85.15168915757349,0.08921933085501858,0.9570425444031392,0.37488428806446444,0.18109247140920437
pso-w:0.05,12,97,200,29.867761601548644,75.18852144980714,89.49439636459977,0.10805084745762712,0.9478813559322034,0.6026336533345058,0.3186143390324092
pso-w:0.05,12,98,200,32.68033498798439,78.04971789520518,92.10217206311884,0.11316785864535128,0.933529659234329,0.516434015418194,0.29062567051051247
pso-w:0.05,12,99,200,27.826169258693014,70.80717258275261,85.72420285925868,0.08529411764705883,0.9558823529411765,0.29957341105683893,0.15466487322796996
pso-w:0.1,12,0,200,29.83751172214147,74.82041218789392,91.1509220009897,0.09879518072289156,0.951004016064257,0.46217698874466734,0.2507826235855185
pso-w:0.1,12,1,200,28.84432536258903,72.88341499662992,88.15979618637309,0.09162195625257945,0.953776310359059,0.4931509291155993,0.2765719377907251
pso-w:0.1,12,2,200,31.03659656456276,75.34281137381295,90.9786291689157,0.09455466441536513,0.9434360489658083,0.3786385818693699,0.21241340063016012
pso-w:0.1,12,3,200,31.577453362183142,78.11347136696354,91.28444120076215,0.10125523012552301,0.9418410041841004,0.3862645036091275,0.2136480521782339
pso-w:0.1,12,4,200,28.135705346668733,72.98144606427996,86.3858520023965,0.08579522460542291,0.9514366653176851,0.4359685602733877,0.23624957486448306
pso-w:0.1,12,5,200,31.095507646005,75.62660828590461,90.99343270767476,0.10172341319882304,0.9440941572089113,0.5055309290315636,0.28681351842680325
pso-w:0.1,12,6,200,28.178570565649327,69.79364359571005,83.62215664443778,0.07820995399414471,0.958594730238394,0.3228298758961373,0.18009466282831743
pso-w:0.1,12,7,200,27.727674608710323,70.92749919258428,86.25245874949391,0.08453695836873407,0.9549702633814783,0.4545745115206172,0.24816220348933193
pso-w:0.1,12,8,200,28.789559966872577,73.4217207396893,87.738093767714,0.09060402684563758,0.9555369127516778,0.3890279671998176,0.2181781863901886
pso-w:0.1,12,9,200,25.96309390604773,68.90813816052889,84.4830316876369,0.07872340425531915,0.9651063829787234,0.28529335126979477,0.1528274467413402
pso-w:0.1,12,10,200,28.297255982494807,71.33956385264503,86.11838856895379,0.08513341804320203,0.9521389241846675,0.45964561149322203,0.2578812501438298
pso-w:0.1,12,11,200,32.686718496255416,79.89034980862901,94.42550243774326,0.11129991503823279,0.9337298215802888,0.4298837514424972,0.24257704572702832
pso-w:0.1,12,12,200,31.711439039038552,76.04818544824508,93.75403842981987,0.09623430962343096,0.9447698744769875,0.3390438226829691,0.18614988500121776
pso-w:0.1,12,13,200,28.271923741720776,72.75724154585068,86.14631938776058,0.088,0.9570526315789474,0.5419540200381453,0.2973196786973997
pso-w:0.1,12,14,200,26.106223076342438,67.55849635393218,81.7112243852046,0.07321063394683026,0.9644171779141104,0.3204851715215818,0.17419173326130943
pso-w:0.1,12,15,200,29.8891674189499,74.12753803687579,89.17835453910106,0.089058524173028,0.952078032230704,0.4887910492132401,0.2738651957176035
pso-w:0.1,12,16,200,29.928302509954406,73.41023070098346,88.44037551505961,0.09277058086084412,0.951525282072712,0.40394577258558784,0.21387641133051305
pso-w:0.1,12,17,200,29.988965395623538,75.131764979973,89.81654184245687,0.09509966777408638,0.9489202657807309,0.26299066477158994,0.14745304600281395
pso-w:0.1,12,18,200,28.87958756161421,71.84299909039856,86.2382302146179,0.09294871794871795,0.9535256410256411,0.25586138422130966,0.13737956687172148
pso-w:0.1,12,19,200,28.923625076416364,72.0717693561423,87.71306025533715,0.08576118178087813,0.9556832170701682,0.38283089860012914,0.21515089592443815
pso-w:0.1,12,20,200,31.687374818834463,76.03797038713881,90.48926105949288,0.10241218789674143,0.9445619974608549,0.38961777680170917,0.20411700260928234
pso-w:0.1,12,21,200,27.66856588574956,69.870995737994,88.73977478512882,0.08506944444444445,0.953125,0.47433589800472914,0.25387093247444104
pso-w:0.1,12,22,200,27.95270674560128,70.748763944587,84.6494656084864,0.0865979381443299,0.9583505154639175,0.3649085786712722,0.19273141768605695
pso-w:0.1,12,23,200,30.30578694776569,74.09422775073276,90.86972111092783,0.08903278025091056,0.9514366653176851,0.44242991405741133,0.23421793210526642
pso-w:0.1,12,24,200,28.610598397223892,71.34622791097651,88.77178915643289,0.08203618005889778,0.958771560790913,0.2963295695681066,0.1520632577844162
pso-w:0.1,12,25,200,31.78020736278647,78.47885732965146,91.26541217672961,0.1048526863084922,0.9423743500866552,0.3585717753601837,0.20184830989504254
pso-w:0.1,12,26,200,29.513852385042135,73.22974289570983,87.84382659822693,0.08907563025210084,0.9521008403361344,0.47401378053234017,0.24861625197887638
pso-w:0.1,12,27,200,30.43089439892035,75.85061783018101,88.68095238718267,0.09888220120378331,0.944969905417025,0.44572196111573587,0.24606870157773364
pso-w:0.1,12,28,200,28.049970442806078,73.52727614913745,87.41706493520627,0.0936374549819928,0.9519807923169268,0.5398055056061479,0.2795115768518712
pso-w:0.1,12,29,200,32.679496327626254,80.00204937128991,94.48938322425546,0.0939203354297694,0.9324947589098532,0.38419332882545654,0.2081163196525947
pso-w:0.1,12,30,200,29.939301579905553,75.06976872276739,88.78319747757043,0.08967503085150144,0.9555738379267791,0.4268597561703521,0.23420356039296053
pso-w:0.1,12,31,200,31.81676022245603,78.43763384695016,92.8852627632193,0.10673234811165845,0.9384236453201971,0.6002474365287147,0.32919357099286417
pso-w:0.1,12,32,200,27.784750844855726,71.64153462269647,85.03451157800907,0.09109730848861283,0.9590062111801242,0.39249431938591467,0.20804809054199602
pso-w:0.1,12,33,200,27.96264091471593,70.4440975586094,82.81909190270484,0.08046940486169321,0.9606035205364627,0.31671691092056853,0.1774661014440343
pso-w:0.1,12,34,200,27.46260340388651,70.29213929253588,83.21819135944207,0.08453608247422681,0.9608247422680413,0.3673932927153501,0.19394540887241618
pso-w:0.1,12,35,200,28.7006032231635,73.52794802193847,86.34233303138242,0.0872069107363225,0.9539284245166598,0.3692980581991235,0.20911828891936246
pso-w:0.1,12,36,200,27.758253624525132,71.97629054633008,88.04104573552713,0.08176100628930817,0.9563941299790356,0.28805889725042194,0.1624051057668694
pso-w:0.1,12,37,200,29.60892696181905,71.94946984218218,86.51978912998969,0.09490639965171964,0.9538528515454942,0.5497262454312771,0.30258531405148814
pso-w:0.1,12,38,200,27.945923842349554,71.36680233349529,85.62641596852083,0.08490566037735849,0.9588336192109777,0.40369339952999356,0.22103964422768752
pso-w:0.1,12,39,200,30.401927625622623,74.41228506579539,90.20283227892182,0.08714043993231811,0.9475465313028765,0.459206586562414,0.24568814130038408
pso-w:0.1,12,40,200,27.223271440226846,70.19939529339649,84.64594244873061,0.08253438932888704,0.9566486035848271,0.4410482442064761,0.23236468600295412
pso-w:0.1,12,41,200,27.77126618059474,71.62479518406418,84.7949167350766,0.09016055990119391,0.9580074104569781,0.44454798922723837,0.24068358535308376
pso-w:0.1,12,42,200,26.57165076143163,68.9693944492925,83.19200049476282,0.0801670146137787,0.9670146137787057,0.367939420288326,0.19742880838673948
pso-w:0.1,12,43,200,30.999697898993155,79.08306224082065,93.81790505674643,0.10846343467543139,0.937962202136401,0.4130145955889821,0.22656587422632013
pso-w:0.1,12,44,200,30.623181690060868,76.74983513622809,91.37523817583049,0.09834710743801653,0.9442148760330579,0.31881615418516074,0.1730538785295921
pso-w:0.1,12,45,200,27.25536876252911,70.79416061822572,85.83318047049772,0.0850354314297624,0.9566486035848271,0.24969011034591526,0.13203601999485903
pso-w:0.1,12,46,200,29.079416509138433,72.78781552262801,84.97819311661301,0.09328198545143346,0.9546427043217801,0.49450203421857036,0.27266132561752277
pso-w:0.1,12,47,200,29.66414137992144,73.48568744265162,89.67816300631516,0.1000416840350146,0.9466444351813256,0.5146501500991921,0.28098133472387943
pso-w:0.1,12,48,200,27.49395145127286,69.67787168842027,84.70809360213181,0.08299264104660671,0.9591169255928046,0.19140377332596514,0.10792723975633955
pso-w:0.1,12,49,200,28.2068047753414,71.84609863811227,85.72759890833501,0.08187599364069953,0.9594594594594594,0.3048858398110467,0.13473514646486673
pso-w:0.1,12,50,200,28.26958241082615,73.29327117730794,87.11819117973816,0.08814968814968815,0.9617463617463617,0.48988633542040055,0.2647972258711826
pso-w:0.1,12,51,200,29.01804624034887,74.26552516690714,87.54433583768812,0.09299416180150125,0.9562135112593828,0.40065849371504597,0.2273749187438997
pso-w:0.1,12,52,200,30.12131488366123,76.28342729739897,90.38355951369122,0.10081967213114754,0.9438524590163935,0.5452708777888884,0.28818130286080934
pso-w:0.1,12,53,200,27.87909828313925,71.68882278564108,84.09818650572598,0.08850994721883881,0.9589930978481527,0.4488057573638145,0.24612782041521353
pso-w:0.1,12,54,200,32.26120678256147,78.67551391646678,96.00714844530951,0.10624224886316659,0.9384042992972302,0.3615302877414118,0.20218296942163294
pso-w:0.1,12,55,200,27.710122902031234,70.83812138602124,84.60775569817345,0.0873015873015873,0.9594820384294068,0.408652991163256,0.2300868862803963
pso-w:0.1,12,56,200,28.93793989356271,72.75956227043987,88.80775059829944,0.08972198820556024,0.953664700926706,0.45548677654893777,0.25283654853042514
pso-w:0.1,12,57,200,29.199485953977213,73.2811986985729,90.19080687141332,0.09315512353179425,0.947347104090725,0.24121319180066172,0.12511351304901974
pso-w:0.1,12,58,200,31.8698915141542,77.11821259561383,93.93048433788202,0.09515645092156022,0.944706386626661,0.49738850539182283,0.2801158592756401
pso-w:0.1,12,59,200,32.14680231064677,77.57022667894425,93.78811616392328,0.10821806346623271,0.9401952807160293,0.4334376786571716,0.2418323255156849
pso-w:0.1,12,60,200,27.482958742986828,71.62160223078898,84.26215873633254,0.09007121910347717,0.9560117302052786,0.5065785083758603,0.26042314790706655
pso-w:0.1,12,61,200,25.946120026388417,69.87824661105721,85.48083846481944,0.08077408498106857,0.9629785443836769,0.18800997179711917,0.10167882661973615
pso-w:0.1,12,62,200,26.90837968764078,69.82932265853727,85.30211769640982,0.0829434283283709,0.962569119523607,0.31273925587848495,0.17121222083082566
pso-w:0.1,12,63,200,31.437167904923694,77.21493993419499,91.39684540585357,0.09789029535864979,0.9409282700421941,0.42867305743684664,0.24158310007620099
pso-w:0.1,12,64,200,28.454797227650122,73.37966772345067,86.93854917723485,0.0920016576875259,0.9548280149191878,0.46514333292792837,0.24939766513205264
pso-w:0.1,12,65,200,31.213720822023635,76.59567275344583,92.15064694366387,0.10129220508545227,0.9441433930804501,0.4254522113732133,0.23701751117332137
pso-w:0.1,12,66,200,29.982192650708487,76.031893001058,88.83089301694234,0.10304547350855235,0.9432624113475178,0.44684498558417524,0.24184052176659876
pso-w:0.1,12,67,200,30.929445074508727,75.80877431343032,92.17226652512213,0.0877831715210356,0.9518608414239482,0.33413757812757605,0.18496630385703128
pso-w:0.1,12,68,200,27.2214055070041,70.91103427322828,84.96570293121034,0.08343659644774887,0.9570425444031392,0.3843668264610542,0.19826034938796622
pso-w:0.1,12,69,200,27.018254278350778,69.96968917765629,84.0294211686616,0.07784679089026915,0.9606625258799172,0.311761793624495,0.1708206763350112
pso-w:0.1,12,70,200,29.696052791567137,73.88366060053711,89.03774121422046,0.09353110836423568,0.9476720230737536,0.4421252556020244,0.24153350434555876
pso-w:0.1,12,71,200,31.104756104792482,75.63447584405894,90.78775760757028,0.09685641461342395,0.9422259983007647,0.48968271894056403,0.2671894669930698
pso-w:0.1,12,72,200,32.53429406354395,78.0666786501336,95.34642826265208,0.10978043912175649,0.9357285429141716,0.4801814473501949,0.26510915770071664
pso-w:0.1,12,73,200,31.354549375972294,78.22657226541855,95.28966250839886,0.10709939148073022,0.9363083164300203,0.42663254425176816,0.23669737415546477
pso-w:0.1,12,74,200,27.86148973386525,72.25873475552773,86.85223423709827,0.08045018757815757,0.9595664860358483,0.4234148233128544,0.23197106941573997
pso-w:0.1,12,75,200,27.02465436792211,70.77534186776128,85.28229889731207,0.0844954881050041,0.9569319114027892,0.41705895868831805,0.20792827982630557
pso-w:0.1,12,76,200,27.938880365286813,70.74898862357853,85.61090954906086,0.0910234899328859,0.9584731543624161,0.49066069425187514,0.2720403109649039
pso-w:0.1,12,77,200,29.731126270664305,73.96869954560503,88.97643631937255,0.09577114427860696,0.9506633499170812,0.3588794039054054,0.1846812685200594
pso-w:0.1,12,78,200,28.234396326739397,71.50191764733418,86.11146615196824,0.08476710029374737,0.9584557280738565,0.3326721115044689,0.17749073473236365
pso-w:0.1,12,79,200,31.914229401844278,77.49012417865248,91.45097423501561,0.10811913504691963,0.9428804569563444,0.4441637526215248,0.24952018810056176
pso-w:0.1,12,80,200,30.048956058955714,75.43977950539457,90.92235189705211,0.10098522167487685,0.9429392446633826,0.4465628690166157,0.2301549661773432
pso-w:0.1,12,81,200,29.42006259276347,74.49067467572554,90.53978513780741,0.08802670004171881,0.9532749269920734,0.3466279345386455,0.18415996938139645
pso-w:0.1,12,82,200,27.72611907600345,72.52091241913644,85.2910017745918,0.08932461873638345,0.9546840958605665,0.5433669433063659,0.30041080304997525
pso-w:0.1,12,83,200,30.05994121531841,72.65862745136377,89.06534713618424,0.08547008547008547,0.9515669515669516,0.3006127936017291,0.15935638548108666
pso-w:0.1,12,84,200,27.135147729059277,69.96749133522513,85.27259791636347,0.08517745302713987,0.9624217118997912,0.4245645963652157,0.22977870848135695
pso-w:0.1,12,85,200,29.04558282408334,73.22772337884149,87.24107984479625,0.08795331388078366,0.9541475614839516,0.4192239265185779,0.22108304884590957
pso-w:0.1,12,86,200,29.205537214430517,73.21922851404045,87.55454472947325,0.08970233306516492,0.9553499597747386,0.38123556801260994,0.20677436282201078
pso-w:0.1,12,87,200,29.773610740734256,73.16657372279755,89.28540089569593,0.0874946649594537,0.9500640204865557,0.3275324664683658,0.1848183505998764
pso-w:0.1,12,88,200,30.68009754070445,74.25228540552524,90.59486175982477,0.09865470852017937,0.943334692213616,0.5095058100387315,0.2736148360134716
pso-w:0.1,12,89,200,26.569510278801147,68.92133172896311,83.16023427134995,0.07682347863616745,0.9628830384117393,0.3743647428486446,0.1698006119871286
pso-w:0.1,12,90,200,28.096460194325964,70.19376491117795,85.52747294305567,0.07991803278688525,0.9561475409836065,0.29372777619941903,0.14837323643931632
pso-w:0.1,12,91,200,26.140950402896426,69.89734859473064,83.69029703051865,0.08064516129032258,0.9620749782040104,0.45470491240605,0.25218207019778294
pso-w:0.1,12,92,200,34.548389941075705,82.88521648359483,98.49323098084012,0.11591836734693878,0.9187755102040817,0.47886884548475933,0.2688399097268579
pso-w:0.1,12,93,200,27.594760616913533,70.35530704765044,85.47038302722322,0.08288879770209273,0.9606073040623717,0.40304569186657924,0.2102196824995306
pso-w:0.1,12,94,200,30.03780201639643,73.55633310444333,87.46325701192427,0.09029535864978903,0.9489451476793249,0.3780802434385387,0.21263748585394293
pso-w:0.1,12,95,200,30.173485402467428,75.11275736700252,88.9416188438433,0.09483843894250944,0.946286193873269,0.40209351102503327,0.22731247053025594
pso-w:0.1,12,96,200,27.688052521509537,70.86148820841103,85.67201674064665,0.07930607187112763,0.9566294919454771,0.3386431268652207,0.17249480459155553
pso-w:0.1,12,97,200,29.903579071652544,74.9592295442594,88.15824366955574,0.10211864406779661,0.9508474576271186,0.622230695020194,0.3422783715377602
pso-w:0.1,12,98,200,32.34338818811611,78.24909277591823,93.39101991510128,0.1076987799747581,0.9339503575936053,0.5611860776291493,0.3191431830612542
pso-w:0.1,12,99,200,27.39034986729827,69.61322462140713,85.19849579126767,0.08067226890756303,0.9558823529411765,0.18603200947066162,0.1011955296159115
pso-w:0.2,12,0,200,28.560075094675668,71.62763468216843,90.21135971126567,0.08112449799196787,0.9554216867469879,0.5056255234954087,0.2746663348581446
pso-w:0.2,12,1,200,28.664949228770446,72.76331292487403,86.04926285690604,0.07841518778373917,0.9558398679323153,0.49941952326828615,0.2794688346629428
pso-w:0.2,12,2,200,30.672376306995588,73.45290594703063,90.78471926654719,0.08315745040101309,0.9485014774166315,0.3855658174652186,0.2181198244418846
pso-w:0.2,12,3,200,31.19320924381408,75.74661986974888,89.20713399442576,0.09163179916317991,0.9493723849372385,0.3737554538440883,0.21215788587007045
pso-w:0.2,12,4,200,28.236476955239212,69.53964389460603,87.46300207779058,0.07567786321327398,0.9599352488870903,0.47963951058665144,0.2668047639187223
pso-w:0.2,12,5,200,30.829803963687894,74.65579052136067,91.43757857586873,0.09289617486338798,0.9457755359394704,0.5040835231967395,0.2852590946282153
pso-w:0.2,12,6,200,27.718853748265158,69.04163480785809,83.14926834661567,0.06691760769552489,0.9673776662484316,0.2305552877623298,0.13051932984444603
pso-w:0.2,12,7,200,26.966437945156713,67.86997335056412,85.57512081156959,0.07094307561597281,0.9647408666100254,0.5309349964270728,0.2917978768387627
pso-w:0.2,12,8,200,28.303789135305497,69.83654160564552,85.14012702879079,0.07927852348993289,0.9614093959731543,0.35937878554104696,0.19681007764647518
pso-w:0.2,12,9,200,25.11067620186282,65.01716164692829,81.5846782887808,0.06340425531914894,0.971063829787234,0.27353701439745587,0.14879302161440178
pso-w:0.2,12,10,200,27.998953956159788,68.810075937932,85.6711700931741,0.07539178314273613,0.9580686149936467,0.4115196969830462,0.23260163785334576
pso-w:0.2,12,11,200,32.24060389229994,78.41895636077916,96.86522287333568,0.09685641461342395,0.9430756159728122,0.47128903335460826,0.25410539738594373
pso-w:0.2,12,12,200,31.23539915021972,76.30028255319978,91.24089584431931,0.09121338912133892,0.9523012552301255,0.26102108817088265,0.131434637323395
pso-w:0.2,12,13,200,27.762549759104438,70.35734670876022,88.1008031494782,0.07368421052631578,0.9587368421052631,0.5866100024820863,0.3182350779399049
pso-w:0.2,12,14,200,25.762080246517318,65.60678064937426,84.19916129775461,0.06462167689161555,0.9676891615541923,0.22089908162514113,0.12045890826922312
pso-w:0.2,12,15,200,28.931080474907734,70.89013090824199,86.12463745142351,0.07548770144189991,0.9584393553859203,0.3592847895723664,0.20306380704352212
pso-w:0.2,12,16,200,29.693479886975165,72.99477184574211,87.71945053991867,0.08483075637275386,0.9607187630589219,0.3633619110761251,0.19936509164256266
pso-w:0.2,12,17,200,29.55839950063637,71.97482322183163,87.8144603123755,0.08181063122923588,0.9559800664451827,0.2858900279194355,0.16167712709103865
pso-w:0.2,12,18,200,28.905828229024262,72.11759724513514,87.06923271427645,0.08173076923076923,0.9515224358974359,0.34200229089649226,0.18601521762075068
pso-w:0.2,12,19,200,28.54980330605117,69.48339716544325,84.46826041504467,0.07139926138695117,0.9597866228970046,0.3413000527701841,0.18292921929984118
pso-w:0.2,12,20,200,31.121005767112685,76.2903094482017,89.88659818504321,0.08633093525179857,0.9483707151925519,0.4846640773748228,0.26143269660162993
pso-w:0.2,12,21,200,27.899523077414024,72.7489134478204,85.85334152371126,0.08159722222222222,0.9565972222222222,0.5075947840336665,0.2705286717610321
pso-w:0.2,12,22,200,28.055706470445,70.59989798645645,86.60732965066023,0.07835051546391752,0.9587628865979382,0.4449922711145132,0.24711880548691667
pso-w:0.2,12,23,200,30.14901760613203,74.59959860003276,90.44573780705923,0.08417644678267908,0.9542695265074869,0.47782364452380544,0.2535673610488748
pso-w:0.2,12,24,200,28.73021940627726,69.41614086470453,86.46659904646894,0.07530500631047539,0.9600336558687421,0.3895448130779423,0.20451286823664916
pso-w:0.2,12,25,200,31.465078102166412,76.51574713509402,92.32795189046793,0.09922010398613518,0.938474870017331,0.3807518483461051,0.21562477453100504
pso-w:0.2,12,26,200,29.129266091339176,71.88537068998075,85.11069563727663,0.08025210084033614,0.9588235294117647,0.40101093993400044,0.21456606224917507
pso-w:0.2,12,27,200,29.34846936780067,73.41187840483285,87.77458354160244,0.07867583834909717,0.9539982803095443,0.46091616058667667,0.2600936504682506
pso-w:0.2,12,28,200,27.506697846724098,68.71511555282268,85.90575956717933,0.07723089235694278,0.9615846338535414,0.473838463594513,0.25925782250111784
pso-w:0.2,12,29,200,32.28211313743092,76.65042286169411,91.02633064957332,0.08259958071278826,0.9433962264150944,0.4355488158138258,0.23854647802180218
pso-w:0.2,12,30,200,30.06943165382769,74.14463788131945,90.49610563486856,0.08227067050596462,0.9506375976964212,0.43512473472856,0.24151439967230115
pso-w:0.2,12,31,200,31.89430567532998,77.70218404104139,92.43765066371891,0.10016420361247948,0.9433497536945813,0.5751004746330723,0.32264056064370583
pso-w:0.2,12,32,200,26.774541023436676,68.03415797454916,86.12447007179333,0.07246376811594203,0.9635610766045548,0.2859844139192422,0.15783780029198524
pso-w:0.2,12,33,200,27.856071823765344,67.82692757578188,85.13121024700054,0.07460184409052809,0.9589270746018441,0.29135013795302295,0.1607647115077434
pso-w:0.2,12,34,200,27.603980222695817,70.1981077208513,85.41551117285022,0.07670103092783505,0.9616494845360825,0.375927228876286,0.19760675113971737
pso-w:0.2,12,35,200,28.514893851158845,70.57186734464653,85.36125094202936,0.08227067050596462,0.9572192513368984,0.4585875057281653,0.2523699027486819
pso-w:0.2,12,36,200,27.648285908711635,69.7669095854409,88.532837574443,0.07631027253668764,0.959748427672956,0.32830309670832286,0.16920080913510138
pso-w:0.2,12,37,200,29.811611282657044,73.7962780542873,89.80679431059417,0.09272964736612974,0.9460165433173705,0.5435618431137147,0.29206539231020767
pso-w:0.2,12,38,200,27.332505392434,67.96574981339934,85.59133802095735,0.06903945111492281,0.9656946826758147,0.3879113969021865,0.21104826589946735
pso-w:0.2,12,39,200,30.359441283642084,73.17940144959388,90.62337254727132,0.07868020304568528,0.9509306260575296,0.4539860694582923,0.24554331080240732
pso-w:0.2,12,40,200,27.01226195028414,68.68904926532386,87.55984638342767,0.07336390162567737,0.964568570237599,0.44687463096139013,0.24676259177381465
pso-w:0.2,12,41,200,27.045000244925554,69.3910088574291,84.46989492400792,0.07286949361877315,0.9670646356525319,0.4323217996975196,0.23170470358013573
pso-w:0.2,12,42,200,26.629742472691436,68.76636165705551,83.3358456723013,0.07682672233820459,0.964509394572025,0.3599516693782819,0.1888409768613989
pso-w:0.2,12,43,200,30.19076308618789,75.68084435017506,90.71456480894487,0.09038619556285948,0.9519309778142975,0.507555515734215,0.28197246064440495
pso-w:0.2,12,44,200,31.28940782391761,77.08486535778167,90.3772601755208,0.09834710743801653,0.9409090909090909,0.4155459861575667,0.23224601977728188
pso-w:0.2,12,45,200,26.7539709401058,68.17816725174801,85.71347106181355,0.07378074197582327,0.9629012088370155,0.22297806641376025,0.12393437610997982
pso-w:0.2,12,46,200,27.92880846958145,70.55674579707568,88.32830960902932,0.07744972186563971,0.9614890885750963,0.4618205202291991,0.2555617633775974
pso-w:0.2,12,47,200,27.943184802808236,70.30819686540602,85.60121148383986,0.07503126302626094,0.9641517298874531,0.42385337469092366,0.23327893829019186
pso-w:0.2,12,48,200,27.116172232027413,68.18411539559058,82.57755400204933,0.07154538021259199,0.9697465249386754,0.17343434359478346,0.09724761561708539
pso-w:0.2,12,49,200,28.537993628021606,71.87016792556707,87.90080119380671,0.08267090620031796,0.9531001589825119,0.40197109851924706,0.2120880969098018
pso-w:0.2,12,50,200,27.74603454906986,72.59335321273899,85.39108495280104,0.07484407484407485,0.9604989604989606,0.42526807087961777,0.2357081705242665
pso-w:0.2,12,51,200,28.787351544983533,72.8081119276152,88.52050222863802,0.07964970809007506,0.9566305254378649,0.3833511769416455,0.2180122982391418
pso-w:0.2,12,52,200,28.43124392995401,70.10877798008939,86.36264533692258,0.07172131147540983,0.9598360655737705,0.49704503632504327,0.2612182773556111
pso-w:0.2,12,53,200,27.98539854931533,70.79323272467063,86.6155351450129,0.08038976857490865,0.9622411693057247,0.3204201268578732,0.17667010341836697
pso-w:0.2,12,54,200,32.11883835800891,77.08701726078434,93.51640288915401,0.0975609756097561,0.9466721785861927,0.4516925276861016,0.24693781194004438
pso-w:0.2,12,55,200,27.19393025628867,69.57952422461017,82.70158115021637,0.08061821219715956,0.9678362573099415,0.32422211625587866,0.18169187598947645
pso-w:0.2,12,56,200,28.48198064846129,71.63991382046949,88.15329656676829,0.07666385846672283,0.9553496208930076,0.4560199265981217,0.2556297618608586
pso-w:0.2,12,57,200,29.273123809968215,73.58604591676588,88.31255079977723,0.08424463345484001,0.9505872823005266,0.35603729810346585,0.19383013844075192
pso-w:0.2,12,58,200,31.384570761597754,76.53620332118996,92.17708939633576,0.09172738962708958,0.9451350192884698,0.4690888622275413,0.2668098011382676
pso-w:0.2,12,59,200,32.07281824976773,76.50784089907563,91.92546333620442,0.09479251423921888,0.9430431244914564,0.4130328270090375,0.23587255043271727
pso-w:0.2,12,60,200,27.210766750585115,69.09640515815127,83.77196090803682,0.08043569333891915,0.961038961038961,0.5034372007326446,0.2684260511418868
pso-w:0.2,12,61,200,25.754771398952474,67.96469022094465,84.23390027947107,0.06941522928060581,0.9692890197728229,0.287798529087695,0.14134704883932903
pso-w:0.2,12,62,200,26.50117501980966,66.91274371553072,83.16202544416433,0.06720544449170565,0.9710761378136963,0.3143216985605479,0.1724482852572513
pso-w:0.2,12,63,200,30.484237549468226,74.6428183388095,90.33996581482778,0.07848101265822785,0.9481012658227848,0.32515380969069707,0.1826114997355447
pso-w:0.2,12,64,200,27.78304730468283,69.42633644452769,84.60494402932417,0.07086614173228346,0.9631164525486946,0.41281993582767207,0.2278182139729027
pso-w:0.2,12,65,200,31.52664881154465,76.45476249908654,92.23732242697324,0.09670696123384744,0.9453939141308879,0.4850709142412941,0.27168913926704263
pso-w:0.2,12,66,200,29.150521633908205,72.92726134802813,88.65241055061921,0.08969545264914476,0.9536921151439299,0.40191395598140905,0.22121828827818601
pso-w:0.2,12,67,200,30.023025661804603,73.42136890677905,90.84262056177046,0.07362459546925566,0.9591423948220065,0.20089135262639338,0.11297065724548538
pso-w:0.2,12,68,200,27.097822694951468,69.95935502477386,87.56133853215921,0.0751755472945064,0.9644774886410574,0.36624414885354434,0.20353924548559155
pso-w:0.2,12,69,200,27.030938932260636,68.5813299660321,83.893450396279,0.07163561076604555,0.9664596273291925,0.2523902000642767,0.11665084236236156
pso-w:0.2,12,70,200,28.9658513522255,71.87846097951729,87.61558568498491,0.07828594973217964,0.9587968685620107,0.45022661850169415,0.2501982832378483
pso-w:0.2,12,71,200,29.933891055567067,72.24704616635778,87.41104427928182,0.08411214953271028,0.9519966015293118,0.36399280252280247,0.20059083373229558
